file_name,crop_index,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,WRONG
ALBRECHT_DURER_46.jpg,3,1089,1217,1600,1217,1089,1728,1600,1728,FALSE
ALBRECHT_DURER_46.jpg,4,833,705,1344,705,833,960,1344,960,FALSE
ALBRECHT_DURER_46.jpg,5,1025,769,1536,769,1025,1280,1536,1280,FALSE
ALBRECHT_DURER_46.jpg,6,641,2657,1152,2657,641,2912,1152,2912,FALSE
ALBRECHT_DURER_46.jpg,7,833,865,1344,865,833,1120,1344,1120,FALSE
ALBRECHT_DURER_46.jpg,8,385,2625,896,2625,385,3113,896,3113,FALSE
ALBRECHT_DURER_46.jpg,9,897,1281,1408,1281,897,1792,1408,1792,FALSE
ALBRECHT_DURER_46.jpg,10,641,2785,1152,2785,641,3040,1152,3040,FALSE
ALBRECHT_DURER_46.jpg,11,385,2753,896,2753,385,3008,896,3008,FALSE
ALBRECHT_DURER_46.jpg,12,257,2657,768,2657,257,2912,768,2912,FALSE
ALBRECHT_DURER_46.jpg,13,289,2497,544,2497,289,3008,544,3008,FALSE
ALBRECHT_DURER_46.jpg,14,193,2561,704,2561,193,2816,704,2816,FALSE
Frederic_Edwin_Church_40.jpg,0,129,129,640,129,129,640,640,640,FALSE
Frederic_Edwin_Church_40.jpg,1,321,321,832,321,321,832,832,832,FALSE
Frederic_Edwin_Church_40.jpg,2,353,129,608,129,353,640,608,640,FALSE
Frederic_Edwin_Church_40.jpg,3,321,1,832,1,321,256,832,256,FALSE
Frederic_Edwin_Church_40.jpg,4,129,129,640,129,129,384,640,384,FALSE
Frederic_Edwin_Church_40.jpg,5,321,1,832,1,321,512,832,512,FALSE
Frederic_Edwin_Church_40.jpg,6,385,481,896,481,385,736,896,736,FALSE
Frederic_Edwin_Church_40.jpg,7,257,353,768,353,257,608,768,608,FALSE
Frederic_Edwin_Church_40.jpg,8,705,513,1216,513,705,768,1216,768,FALSE
Frederic_Edwin_Church_40.jpg,9,225,1,480,1,225,512,480,512,FALSE
Frederic_Edwin_Church_40.jpg,10,129,33,640,33,129,288,640,288,FALSE
Frederic_Edwin_Church_40.jpg,11,481,321,736,321,481,832,736,832,FALSE
Frederic_Edwin_Church_40.jpg,12,129,257,640,257,129,512,640,512,FALSE
Frederic_Edwin_Church_40.jpg,13,577,321,1088,321,577,832,1088,832,FALSE
Frederic_Edwin_Church_40.jpg,14,577,417,1088,417,577,672,1088,672,FALSE
FRANCISCO_DE_GOYA_44.jpg,0,1729,1409,2240,1409,1729,1920,2240,1920,FALSE
FRANCISCO_DE_GOYA_44.jpg,1,961,417,1472,417,961,672,1472,672,FALSE
FRANCISCO_DE_GOYA_44.jpg,2,1537,1409,2048,1409,1537,1920,2048,1920,FALSE
FRANCISCO_DE_GOYA_44.jpg,3,897,385,1408,385,897,896,1408,896,FALSE
FRANCISCO_DE_GOYA_44.jpg,4,1089,385,1600,385,1089,896,1600,896,FALSE
FRANCISCO_DE_GOYA_44.jpg,5,769,961,1280,961,769,1472,1280,1472,FALSE
FRANCISCO_DE_GOYA_44.jpg,6,1793,1569,2304,1569,1793,1824,2304,1824,FALSE
FRANCISCO_DE_GOYA_44.jpg,7,1665,1409,2176,1409,1665,1664,2176,1664,FALSE
FRANCISCO_DE_GOYA_44.jpg,8,1345,449,1856,449,1345,704,1856,704,FALSE
FRANCISCO_DE_GOYA_44.jpg,9,449,769,960,769,449,1280,960,1280,FALSE
FRANCISCO_DE_GOYA_44.jpg,10,1025,897,1536,897,1025,1408,1536,1408,FALSE
FRANCISCO_DE_GOYA_44.jpg,11,1473,1473,1984,1473,1473,1728,1984,1728,FALSE
FRANCISCO_DE_GOYA_44.jpg,12,1153,897,1664,897,1153,1152,1664,1152,FALSE
FRANCISCO_DE_GOYA_44.jpg,13,1345,1345,1856,1345,1345,1600,1856,1600,FALSE
FRANCISCO_DE_GOYA_44.jpg,14,1153,449,1664,449,1153,704,1664,704,FALSE
HANS_MEMLING_39.jpg,0,513,769,1024,769,513,1280,1024,1280,FALSE
HANS_MEMLING_39.jpg,1,385,257,896,257,385,768,896,768,FALSE
HANS_MEMLING_39.jpg,2,65,897,576,897,65,1408,576,1408,FALSE
HANS_MEMLING_39.jpg,3,65,961,576,961,65,1216,576,1216,FALSE
HANS_MEMLING_39.jpg,4,577,929,1088,929,577,1184,1088,1184,FALSE
HANS_MEMLING_39.jpg,5,513,961,1024,961,513,1472,1024,1472,FALSE
HANS_MEMLING_39.jpg,6,385,257,896,257,385,512,896,512,FALSE
HANS_MEMLING_39.jpg,7,321,865,832,865,321,1120,832,1120,FALSE
HANS_MEMLING_39.jpg,8,641,577,1152,577,641,1088,1152,1088,FALSE
HANS_MEMLING_39.jpg,9,257,705,768,705,257,1216,768,1216,FALSE
HANS_MEMLING_39.jpg,10,65,449,576,449,65,960,576,960,FALSE
HANS_MEMLING_39.jpg,11,385,961,896,961,385,1216,896,1216,FALSE
HANS_MEMLING_39.jpg,12,641,673,1152,673,641,928,1152,928,FALSE
HANS_MEMLING_39.jpg,13,321,897,832,897,321,1408,832,1408,FALSE
HANS_MEMLING_39.jpg,14,1,705,512,705,1,1216,512,1216,FALSE
ALBRECHT_DURER_52.jpg,0,513,1025,1024,1025,513,1280,1024,1280,FALSE
ALBRECHT_DURER_52.jpg,1,513,705,1024,705,513,1216,1024,1216,FALSE
ALBRECHT_DURER_52.jpg,2,321,833,832,833,321,1344,832,1344,FALSE
ALBRECHT_DURER_52.jpg,3,1,449,512,449,1,960,512,960,FALSE
ALBRECHT_DURER_52.jpg,4,321,577,832,577,321,1088,832,1088,FALSE
ALBRECHT_DURER_52.jpg,5,193,897,704,897,193,1152,704,1152,FALSE
ALBRECHT_DURER_52.jpg,6,513,737,1024,737,513,992,1024,992,FALSE
ALBRECHT_DURER_52.jpg,7,129,1057,640,1057,129,1312,640,1312,FALSE
ALBRECHT_DURER_52.jpg,8,321,1089,832,1089,321,1344,832,1344,FALSE
ALBRECHT_DURER_52.jpg,9,65,545,576,545,65,800,576,800,FALSE
ALBRECHT_DURER_52.jpg,10,65,833,576,833,65,1344,576,1344,FALSE
ALBRECHT_DURER_52.jpg,11,321,577,832,577,321,832,832,832,FALSE
ALBRECHT_DURER_52.jpg,12,1,897,512,897,1,1152,512,1152,FALSE
ALBRECHT_DURER_52.jpg,13,385,481,896,481,385,736,896,736,FALSE
ALBRECHT_DURER_52.jpg,14,1,257,512,257,1,768,512,768,FALSE
ANDREA_MANTEGNA_45.jpg,0,193,385,701,385,193,640,701,640,FALSE
ANDREA_MANTEGNA_45.jpg,1,1,1,512,1,1,512,512,512,FALSE
ANDREA_MANTEGNA_45.jpg,2,1,321,512,321,1,576,512,576,FALSE
ANDREA_MANTEGNA_45.jpg,3,1,161,512,161,1,416,512,416,FALSE
ANDREA_MANTEGNA_45.jpg,4,129,193,640,193,129,700,640,700,FALSE
ANDREA_MANTEGNA_45.jpg,5,193,193,448,193,193,700,448,700,FALSE
ANDREA_MANTEGNA_45.jpg,6,1,193,256,193,1,700,256,700,FALSE
ANDREA_MANTEGNA_45.jpg,7,129,1,640,1,129,256,640,256,FALSE
ANDREA_MANTEGNA_45.jpg,8,193,289,701,289,193,544,701,544,FALSE
ANDREA_MANTEGNA_45.jpg,9,193,97,701,97,193,352,701,352,FALSE
ANDREA_MANTEGNA_45.jpg,10,97,193,352,193,97,700,352,700,FALSE
ANDREA_MANTEGNA_45.jpg,11,353,129,608,129,353,640,608,640,FALSE
ANDREA_MANTEGNA_45.jpg,12,193,1,448,1,193,512,448,512,FALSE
ANDREA_MANTEGNA_45.jpg,13,193,193,701,193,193,448,701,448,FALSE
ANDREA_MANTEGNA_45.jpg,14,449,129,701,129,449,640,701,640,FALSE
FRANS_HALS_52.jpg,0,257,449,768,449,257,960,768,960,FALSE
FRANS_HALS_52.jpg,1,193,641,704,641,193,1152,704,1152,FALSE
FRANS_HALS_52.jpg,2,385,641,896,641,385,1152,896,1152,FALSE
FRANS_HALS_52.jpg,3,129,705,640,705,129,960,640,960,FALSE
FRANS_HALS_52.jpg,4,257,545,768,545,257,800,768,800,FALSE
FRANS_HALS_52.jpg,5,257,257,768,257,257,768,768,768,FALSE
FRANS_HALS_52.jpg,6,257,289,768,289,257,544,768,544,FALSE
FRANS_HALS_52.jpg,7,321,257,576,257,321,768,576,768,FALSE
FRANS_HALS_52.jpg,8,257,577,512,577,257,1088,512,1088,FALSE
FRANS_HALS_52.jpg,9,449,737,960,737,449,992,960,992,FALSE
FRANS_HALS_52.jpg,10,481,705,736,705,481,1200,736,1200,FALSE
FRANS_HALS_52.jpg,11,417,513,672,513,417,1024,672,1024,FALSE
FRANS_HALS_52.jpg,12,385,961,896,961,385,1200,896,1200,FALSE
FRANS_HALS_52.jpg,13,545,449,800,449,545,960,800,960,FALSE
FRANS_HALS_52.jpg,14,321,641,832,641,321,896,832,896,FALSE
HIERONYMUS_BOSCH_25.jpg,0,65,513,576,513,65,1024,576,1024,FALSE
HIERONYMUS_BOSCH_25.jpg,1,385,641,896,641,385,1152,896,1152,FALSE
HIERONYMUS_BOSCH_25.jpg,2,193,193,704,193,193,704,704,704,FALSE
HIERONYMUS_BOSCH_25.jpg,3,193,1,704,1,193,512,704,512,FALSE
HIERONYMUS_BOSCH_25.jpg,4,449,1,936,1,449,512,936,512,FALSE
HIERONYMUS_BOSCH_25.jpg,5,449,97,936,97,449,352,936,352,FALSE
HIERONYMUS_BOSCH_25.jpg,6,257,449,768,449,257,960,768,960,FALSE
HIERONYMUS_BOSCH_25.jpg,7,385,577,896,577,385,832,896,832,FALSE
HIERONYMUS_BOSCH_25.jpg,8,385,769,896,769,385,1024,896,1024,FALSE
HIERONYMUS_BOSCH_25.jpg,9,129,97,640,97,129,352,640,352,FALSE
HIERONYMUS_BOSCH_25.jpg,10,385,673,896,673,385,928,896,928,FALSE
HIERONYMUS_BOSCH_25.jpg,11,65,577,576,577,65,832,576,832,FALSE
HIERONYMUS_BOSCH_25.jpg,12,321,193,832,193,321,448,832,448,FALSE
HIERONYMUS_BOSCH_25.jpg,13,1,65,512,65,1,576,512,576,FALSE
HIERONYMUS_BOSCH_25.jpg,14,449,449,936,449,449,960,936,960,FALSE
AMRITA_SHER-GIL_3.jpg,0,1601,705,2112,705,1601,1216,2112,1216,FALSE
AMRITA_SHER-GIL_3.jpg,1,1665,1345,2176,1345,1665,1856,2176,1856,FALSE
AMRITA_SHER-GIL_3.jpg,2,769,1345,1280,1345,769,1856,1280,1856,FALSE
AMRITA_SHER-GIL_3.jpg,3,1537,513,2048,513,1537,1024,2048,1024,FALSE
AMRITA_SHER-GIL_3.jpg,4,1217,641,1728,641,1217,1152,1728,1152,FALSE
AMRITA_SHER-GIL_3.jpg,5,1217,449,1728,449,1217,960,1728,960,FALSE
AMRITA_SHER-GIL_3.jpg,6,1025,2945,1536,2945,1025,3456,1536,3456,FALSE
AMRITA_SHER-GIL_3.jpg,7,1409,961,1920,961,1409,1472,1920,1472,FALSE
AMRITA_SHER-GIL_3.jpg,8,1281,3137,1792,3137,1281,3648,1792,3648,FALSE
AMRITA_SHER-GIL_3.jpg,9,1409,321,1920,321,1409,832,1920,832,FALSE
AMRITA_SHER-GIL_3.jpg,10,1281,3201,1792,3201,1281,3456,1792,3456,FALSE
AMRITA_SHER-GIL_3.jpg,11,1217,129,1728,129,1217,640,1728,640,FALSE
AMRITA_SHER-GIL_3.jpg,12,1281,2817,1792,2817,1281,3328,1792,3328,FALSE
AMRITA_SHER-GIL_3.jpg,13,1473,1217,1984,1217,1473,1728,1984,1728,FALSE
AMRITA_SHER-GIL_3.jpg,14,1601,769,2112,769,1601,1024,2112,1024,FALSE
HIERONYMUS_BOSCH_31.jpg,0,1,1,512,1,1,512,512,512,FALSE
HIERONYMUS_BOSCH_31.jpg,1,577,129,1088,129,577,640,1088,640,FALSE
HIERONYMUS_BOSCH_31.jpg,2,449,289,960,289,449,544,960,544,FALSE
HIERONYMUS_BOSCH_31.jpg,3,257,193,768,193,257,683,768,683,FALSE
HIERONYMUS_BOSCH_31.jpg,4,449,65,960,65,449,320,960,320,FALSE
HIERONYMUS_BOSCH_31.jpg,5,449,161,960,161,449,416,960,416,FALSE
HIERONYMUS_BOSCH_31.jpg,6,321,417,832,417,321,672,832,672,FALSE
HIERONYMUS_BOSCH_31.jpg,7,65,193,576,193,65,683,576,683,FALSE
HIERONYMUS_BOSCH_31.jpg,8,129,353,640,353,129,608,640,608,FALSE
HIERONYMUS_BOSCH_31.jpg,9,257,1,768,1,257,512,768,512,FALSE
HIERONYMUS_BOSCH_31.jpg,10,129,33,640,33,129,288,640,288,FALSE
HIERONYMUS_BOSCH_31.jpg,11,129,129,640,129,129,384,640,384,FALSE
HIERONYMUS_BOSCH_31.jpg,12,577,417,1088,417,577,672,1088,672,FALSE
HIERONYMUS_BOSCH_31.jpg,13,129,225,640,225,129,480,640,480,FALSE
HIERONYMUS_BOSCH_31.jpg,14,705,193,1200,193,705,448,1200,448,FALSE
FRANS_HALS_46.jpg,0,321,385,832,385,321,896,832,896,FALSE
FRANS_HALS_46.jpg,1,1,257,512,257,1,768,512,768,FALSE
FRANS_HALS_46.jpg,2,225,257,480,257,225,768,480,768,FALSE
FRANS_HALS_46.jpg,3,257,257,768,257,257,512,768,512,FALSE
FRANS_HALS_46.jpg,4,1,417,512,417,1,672,512,672,FALSE
FRANS_HALS_46.jpg,5,65,449,576,449,65,960,576,960,FALSE
FRANS_HALS_46.jpg,6,257,193,768,193,257,704,768,704,FALSE
FRANS_HALS_46.jpg,7,65,545,576,545,65,800,576,800,FALSE
FRANS_HALS_46.jpg,8,321,385,832,385,321,640,832,640,FALSE
FRANS_HALS_46.jpg,9,257,481,768,481,257,736,768,736,FALSE
FRANS_HALS_46.jpg,10,1,289,512,289,1,544,512,544,FALSE
FRANS_HALS_46.jpg,11,225,513,480,513,225,1024,480,1024,FALSE
FRANS_HALS_46.jpg,12,193,257,448,257,193,512,448,512,FALSE
FRANS_HALS_46.jpg,13,385,609,875,609,385,864,875,864,FALSE
FRANS_HALS_46.jpg,14,129,257,384,257,129,768,384,768,FALSE
ANDREA_MANTEGNA_51.jpg,0,1,129,512,129,1,640,512,640,FALSE
ANDREA_MANTEGNA_51.jpg,1,1,129,512,129,1,384,512,384,FALSE
ANDREA_MANTEGNA_51.jpg,2,257,193,768,193,257,704,768,704,FALSE
ANDREA_MANTEGNA_51.jpg,3,257,1,768,1,257,512,768,512,FALSE
ANDREA_MANTEGNA_51.jpg,4,129,481,640,481,129,730,640,730,FALSE
ANDREA_MANTEGNA_51.jpg,5,257,353,768,353,257,608,768,608,FALSE
ANDREA_MANTEGNA_51.jpg,6,321,481,832,481,321,730,832,730,FALSE
ANDREA_MANTEGNA_51.jpg,7,257,193,768,193,257,448,768,448,FALSE
ANDREA_MANTEGNA_51.jpg,8,65,353,576,353,65,608,576,608,FALSE
ANDREA_MANTEGNA_51.jpg,9,65,225,576,225,65,480,576,480,FALSE
ANDREA_MANTEGNA_51.jpg,10,257,129,512,129,257,640,512,640,FALSE
ANDREA_MANTEGNA_51.jpg,11,481,193,736,193,481,704,736,704,FALSE
ANDREA_MANTEGNA_51.jpg,12,353,193,608,193,353,704,608,704,FALSE
ANDREA_MANTEGNA_51.jpg,13,161,129,416,129,161,640,416,640,FALSE
ANDREA_MANTEGNA_51.jpg,14,65,129,320,129,65,640,320,640,FALSE
EDWARD_HOPPER_13.jpg,0,321,641,832,641,321,885,832,885,FALSE
EDWARD_HOPPER_13.jpg,1,65,385,576,385,65,885,576,885,FALSE
EDWARD_HOPPER_13.jpg,2,65,609,576,609,65,864,576,864,FALSE
EDWARD_HOPPER_13.jpg,3,65,513,576,513,65,768,576,768,FALSE
EDWARD_HOPPER_13.jpg,4,257,1,768,1,257,512,768,512,FALSE
EDWARD_HOPPER_13.jpg,5,449,1,960,1,449,512,960,512,FALSE
EDWARD_HOPPER_13.jpg,6,257,545,768,545,257,800,768,800,FALSE
EDWARD_HOPPER_13.jpg,7,257,321,768,321,257,832,768,832,FALSE
EDWARD_HOPPER_13.jpg,8,577,321,1088,321,577,832,1088,832,FALSE
EDWARD_HOPPER_13.jpg,9,1,129,512,129,1,640,512,640,FALSE
EDWARD_HOPPER_13.jpg,10,577,641,1088,641,577,885,1088,885,FALSE
EDWARD_HOPPER_13.jpg,11,65,417,576,417,65,672,576,672,FALSE
EDWARD_HOPPER_13.jpg,12,449,545,960,545,449,800,960,800,FALSE
EDWARD_HOPPER_13.jpg,13,321,353,832,353,321,608,832,608,FALSE
EDWARD_HOPPER_13.jpg,14,257,385,512,385,257,885,512,885,FALSE
EDVARD_MUNCH_49.jpg,0,705,961,1216,961,705,1472,1216,1472,FALSE
EDVARD_MUNCH_49.jpg,1,1089,961,1600,961,1089,1472,1600,1472,FALSE
EDVARD_MUNCH_49.jpg,2,129,1153,640,1153,129,1664,640,1664,FALSE
EDVARD_MUNCH_49.jpg,3,705,769,1216,769,705,1280,1216,1280,FALSE
EDVARD_MUNCH_49.jpg,4,1,1,512,1,1,256,512,256,FALSE
EDVARD_MUNCH_49.jpg,5,897,1025,1408,1025,897,1536,1408,1536,FALSE
EDVARD_MUNCH_49.jpg,6,769,993,1280,993,769,1248,1280,1248,FALSE
EDVARD_MUNCH_49.jpg,7,1217,1153,1728,1153,1217,1664,1728,1664,FALSE
EDVARD_MUNCH_49.jpg,8,321,1249,832,1249,321,1504,832,1504,FALSE
EDVARD_MUNCH_49.jpg,9,1217,1217,1728,1217,1217,1472,1728,1472,FALSE
EDVARD_MUNCH_49.jpg,10,1281,1121,1792,1121,1281,1376,1792,1376,FALSE
EDVARD_MUNCH_49.jpg,11,1089,1057,1600,1057,1089,1312,1600,1312,FALSE
EDVARD_MUNCH_49.jpg,12,705,897,1216,897,705,1152,1216,1152,FALSE
EDVARD_MUNCH_49.jpg,13,577,449,1088,449,577,960,1088,960,FALSE
EDVARD_MUNCH_49.jpg,14,1025,1153,1536,1153,1025,1408,1536,1408,FALSE
GIOTTO_DI_BONDONE_39.jpg,0,385,1,896,1,385,512,896,512,FALSE
GIOTTO_DI_BONDONE_39.jpg,1,1,1,512,1,1,256,512,256,FALSE
GIOTTO_DI_BONDONE_39.jpg,2,449,1,960,1,449,256,960,256,FALSE
GIOTTO_DI_BONDONE_39.jpg,3,1,1,512,1,1,512,512,512,FALSE
GIOTTO_DI_BONDONE_39.jpg,4,449,193,960,193,449,704,960,704,FALSE
GIOTTO_DI_BONDONE_39.jpg,5,321,129,832,129,321,384,832,384,FALSE
GIOTTO_DI_BONDONE_39.jpg,6,193,1,704,1,193,512,704,512,FALSE
GIOTTO_DI_BONDONE_39.jpg,7,513,161,1024,161,513,416,1024,416,FALSE
GIOTTO_DI_BONDONE_39.jpg,8,65,577,576,577,65,823,576,823,FALSE
GIOTTO_DI_BONDONE_39.jpg,9,321,577,832,577,321,823,832,823,FALSE
GIOTTO_DI_BONDONE_39.jpg,10,1,129,512,129,1,384,512,384,FALSE
GIOTTO_DI_BONDONE_39.jpg,11,193,33,704,33,193,288,704,288,FALSE
GIOTTO_DI_BONDONE_39.jpg,12,193,449,704,449,193,704,704,704,FALSE
GIOTTO_DI_BONDONE_39.jpg,13,673,1,928,1,673,512,928,512,FALSE
GIOTTO_DI_BONDONE_39.jpg,14,577,1,832,1,577,512,832,512,FALSE
GUSTAVE_COURBET_43.jpg,0,449,1025,960,1025,449,1536,960,1536,FALSE
GUSTAVE_COURBET_43.jpg,1,449,1217,960,1217,449,1728,960,1728,FALSE
GUSTAVE_COURBET_43.jpg,2,449,1185,960,1185,449,1440,960,1440,FALSE
GUSTAVE_COURBET_43.jpg,3,449,833,960,833,449,1088,960,1088,FALSE
GUSTAVE_COURBET_43.jpg,4,449,737,960,737,449,992,960,992,FALSE
GUSTAVE_COURBET_43.jpg,5,449,705,960,705,449,1216,960,1216,FALSE
GUSTAVE_COURBET_43.jpg,6,641,897,1152,897,641,1408,1152,1408,FALSE
GUSTAVE_COURBET_43.jpg,7,961,1025,1472,1025,961,1536,1472,1536,FALSE
GUSTAVE_COURBET_43.jpg,8,641,1217,1152,1217,641,1472,1152,1472,FALSE
GUSTAVE_COURBET_43.jpg,9,961,993,1472,993,961,1248,1472,1248,FALSE
GUSTAVE_COURBET_43.jpg,10,449,1089,960,1089,449,1344,960,1344,FALSE
GUSTAVE_COURBET_43.jpg,11,769,1281,1280,1281,769,1775,1280,1775,FALSE
GUSTAVE_COURBET_43.jpg,12,193,897,704,897,193,1408,704,1408,FALSE
GUSTAVE_COURBET_43.jpg,13,449,1281,960,1281,449,1536,960,1536,FALSE
GUSTAVE_COURBET_43.jpg,14,449,929,960,929,449,1184,960,1184,FALSE
CLAUDE_MONET_42.jpg,0,193,321,704,321,193,832,704,832,FALSE
CLAUDE_MONET_42.jpg,1,193,513,704,513,193,1024,704,1024,FALSE
CLAUDE_MONET_42.jpg,2,513,449,1024,449,513,960,1024,960,FALSE
CLAUDE_MONET_42.jpg,3,129,353,640,353,129,608,640,608,FALSE
CLAUDE_MONET_42.jpg,4,321,481,832,481,321,736,832,736,FALSE
CLAUDE_MONET_42.jpg,5,641,449,1131,449,641,704,1131,704,FALSE
CLAUDE_MONET_42.jpg,6,1,449,512,449,1,960,512,960,FALSE
CLAUDE_MONET_42.jpg,7,321,353,832,353,321,608,832,608,FALSE
CLAUDE_MONET_42.jpg,8,65,513,576,513,65,768,576,768,FALSE
CLAUDE_MONET_42.jpg,9,257,705,768,705,257,960,768,960,FALSE
CLAUDE_MONET_42.jpg,10,65,737,576,737,65,992,576,992,FALSE
CLAUDE_MONET_42.jpg,11,1,449,256,449,1,960,256,960,FALSE
CLAUDE_MONET_42.jpg,12,449,737,960,737,449,992,960,992,FALSE
CLAUDE_MONET_42.jpg,13,1,257,256,257,1,768,256,768,FALSE
CLAUDE_MONET_42.jpg,14,385,129,896,129,385,640,896,640,FALSE
GIOTTO_DI_BONDONE_11.jpg,0,321,705,832,705,321,1213,832,1213,FALSE
GIOTTO_DI_BONDONE_11.jpg,1,641,577,1152,577,641,1088,1152,1088,FALSE
GIOTTO_DI_BONDONE_11.jpg,2,321,385,832,385,321,896,832,896,FALSE
GIOTTO_DI_BONDONE_11.jpg,3,257,193,768,193,257,704,768,704,FALSE
GIOTTO_DI_BONDONE_11.jpg,4,449,1,960,1,449,512,960,512,FALSE
GIOTTO_DI_BONDONE_11.jpg,5,641,257,1152,257,641,768,1152,768,FALSE
GIOTTO_DI_BONDONE_11.jpg,6,449,193,960,193,449,704,960,704,FALSE
GIOTTO_DI_BONDONE_11.jpg,7,449,257,960,257,449,512,960,512,FALSE
GIOTTO_DI_BONDONE_11.jpg,8,449,929,960,929,449,1184,960,1184,FALSE
GIOTTO_DI_BONDONE_11.jpg,9,385,161,896,161,385,416,896,416,FALSE
GIOTTO_DI_BONDONE_11.jpg,10,321,705,832,705,321,960,832,960,FALSE
GIOTTO_DI_BONDONE_11.jpg,11,641,769,1152,769,641,1024,1152,1024,FALSE
GIOTTO_DI_BONDONE_11.jpg,12,1,577,512,577,1,1088,512,1088,FALSE
GIOTTO_DI_BONDONE_11.jpg,13,577,417,1088,417,577,672,1088,672,FALSE
GIOTTO_DI_BONDONE_11.jpg,14,641,257,1152,257,641,512,1152,512,FALSE
DIEGO_VELAZQUEZ_40.jpg,0,641,1601,1152,1601,641,2112,1152,2112,FALSE
DIEGO_VELAZQUEZ_40.jpg,1,513,1345,1024,1345,513,1856,1024,1856,FALSE
DIEGO_VELAZQUEZ_40.jpg,2,833,1217,1344,1217,833,1728,1344,1728,FALSE
DIEGO_VELAZQUEZ_40.jpg,3,513,1441,1024,1441,513,1696,1024,1696,FALSE
DIEGO_VELAZQUEZ_40.jpg,4,769,1153,1280,1153,769,1408,1280,1408,FALSE
DIEGO_VELAZQUEZ_40.jpg,5,705,1409,1216,1409,705,1920,1216,1920,FALSE
DIEGO_VELAZQUEZ_40.jpg,6,833,1249,1344,1249,833,1504,1344,1504,FALSE
DIEGO_VELAZQUEZ_40.jpg,7,449,1665,960,1665,449,2160,960,2160,FALSE
DIEGO_VELAZQUEZ_40.jpg,8,833,1345,1088,1345,833,1856,1088,1856,FALSE
DIEGO_VELAZQUEZ_40.jpg,9,193,1281,704,1281,193,1792,704,1792,FALSE
DIEGO_VELAZQUEZ_40.jpg,10,385,1601,896,1601,385,1856,896,1856,FALSE
DIEGO_VELAZQUEZ_40.jpg,11,865,1537,1120,1537,865,2048,1120,2048,FALSE
DIEGO_VELAZQUEZ_40.jpg,12,769,1377,1280,1377,769,1632,1280,1632,FALSE
DIEGO_VELAZQUEZ_40.jpg,13,1217,1345,1728,1345,1217,1856,1728,1856,FALSE
DIEGO_VELAZQUEZ_40.jpg,14,641,1697,1152,1697,641,1952,1152,1952,FALSE
HIERONYMUS_BOSCH_19.jpg,0,1,1,512,1,1,512,512,512,FALSE
HIERONYMUS_BOSCH_19.jpg,1,577,129,1088,129,577,640,1088,640,FALSE
HIERONYMUS_BOSCH_19.jpg,2,449,289,960,289,449,544,960,544,FALSE
HIERONYMUS_BOSCH_19.jpg,3,257,193,768,193,257,683,768,683,FALSE
HIERONYMUS_BOSCH_19.jpg,4,449,65,960,65,449,320,960,320,FALSE
HIERONYMUS_BOSCH_19.jpg,5,449,161,960,161,449,416,960,416,FALSE
HIERONYMUS_BOSCH_19.jpg,6,321,417,832,417,321,672,832,672,FALSE
HIERONYMUS_BOSCH_19.jpg,7,65,193,576,193,65,683,576,683,FALSE
HIERONYMUS_BOSCH_19.jpg,8,129,353,640,353,129,608,640,608,FALSE
HIERONYMUS_BOSCH_19.jpg,9,257,1,768,1,257,512,768,512,FALSE
HIERONYMUS_BOSCH_19.jpg,10,129,33,640,33,129,288,640,288,FALSE
HIERONYMUS_BOSCH_19.jpg,11,129,129,640,129,129,384,640,384,FALSE
HIERONYMUS_BOSCH_19.jpg,12,577,417,1088,417,577,672,1088,672,FALSE
HIERONYMUS_BOSCH_19.jpg,13,129,225,640,225,129,480,640,480,FALSE
HIERONYMUS_BOSCH_19.jpg,14,705,193,1200,193,705,448,1200,448,FALSE
EDOUARD_MANET_43.jpg,0,193,449,704,449,193,960,704,960,FALSE
EDOUARD_MANET_43.jpg,1,129,1,640,1,129,512,640,512,FALSE
EDOUARD_MANET_43.jpg,2,1,193,512,193,1,704,512,704,FALSE
EDOUARD_MANET_43.jpg,3,193,257,704,257,193,768,704,768,FALSE
EDOUARD_MANET_43.jpg,4,193,449,704,449,193,704,704,704,FALSE
EDOUARD_MANET_43.jpg,5,769,1,1280,1,769,512,1280,512,FALSE
EDOUARD_MANET_43.jpg,6,321,1,832,1,321,512,832,512,FALSE
EDOUARD_MANET_43.jpg,7,577,97,1088,97,577,352,1088,352,FALSE
EDOUARD_MANET_43.jpg,8,769,1,1280,1,769,256,1280,256,FALSE
EDOUARD_MANET_43.jpg,9,129,193,640,193,129,448,640,448,FALSE
EDOUARD_MANET_43.jpg,10,385,513,896,513,385,1024,896,1024,FALSE
EDOUARD_MANET_43.jpg,11,65,257,320,257,65,768,320,768,FALSE
EDOUARD_MANET_43.jpg,12,513,481,1024,481,513,736,1024,736,FALSE
EDOUARD_MANET_43.jpg,13,1,449,512,449,1,960,512,960,FALSE
EDOUARD_MANET_43.jpg,14,577,385,1088,385,577,896,1088,896,FALSE
ARSHILLE_GORKY_2.jpg,0,385,513,896,513,385,1024,896,1024,FALSE
ARSHILLE_GORKY_2.jpg,1,129,833,640,833,129,1344,640,1344,FALSE
ARSHILLE_GORKY_2.jpg,2,769,513,1280,513,769,1024,1280,1024,FALSE
ARSHILLE_GORKY_2.jpg,3,961,1153,1472,1153,961,1664,1472,1664,FALSE
